region_id,time_slot,Time,gap
13,55,2016-01-01 09:19:07,19
13,56,2016-01-01 09:29:22,19
13,57,2016-01-01 09:37:02,27
13,58,2016-01-01 09:42:36,35
13,59,2016-01-01 09:53:02,31
13,60,2016-01-01 10:04:23,12
13,61,2016-01-01 10:11:34,33
13,62,2016-01-01 10:29:26,31
13,63,2016-01-01 10:32:45,28
13,64,2016-01-01 10:45:19,54
13,65,2016-01-01 10:51:22,36
13,66,2016-01-01 11:08:00,47
13,67,2016-01-01 11:17:01,41
13,68,2016-01-01 11:27:26,44
13,69,2016-01-01 11:34:04,39
13,70,2016-01-01 11:44:37,45
13,71,2016-01-01 11:50:24,53
13,72,2016-01-01 12:06:20,27
13,73,2016-01-01 12:10:25,21
13,74,2016-01-01 12:29:28,21
13,75,2016-01-01 12:35:40,28
13,76,2016-01-01 12:45:42,12
13,77,2016-01-01 12:51:49,13
13,78,2016-01-01 13:02:18,17
13,79,2016-01-01 13:19:14,31
13,80,2016-01-01 13:25:17,35
13,81,2016-01-01 13:33:43,17
13,82,2016-01-01 13:47:18,17
13,83,2016-01-01 13:56:17,25
13,84,2016-01-01 14:00:47,16
13,85,2016-01-01 14:14:03,18
13,86,2016-01-01 14:21:20,26
13,87,2016-01-01 14:30:16,9
13,88,2016-01-01 14:46:03,15
13,89,2016-01-01 14:50:42,20
13,90,2016-01-01 15:07:35,16
13,91,2016-01-01 15:16:10,18
13,92,2016-01-01 15:28:40,17
13,93,2016-01-01 15:34:25,12
13,94,2016-01-01 15:49:07,6
13,95,2016-01-01 15:53:18,17
13,96,2016-01-01 16:02:42,14
13,97,2016-01-01 16:16:07,11
13,98,2016-01-01 16:24:12,13
13,99,2016-01-01 16:35:51,16
13,100,2016-01-01 16:43:01,14
13,101,2016-01-01 16:50:25,14
13,102,2016-01-01 17:05:35,12
13,103,2016-01-01 17:15:03,18
13,104,2016-01-01 17:27:43,16
13,105,2016-01-01 17:32:18,17
13,106,2016-01-01 17:48:43,13
13,107,2016-01-01 17:55:59,13
13,108,2016-01-01 18:02:34,8
13,109,2016-01-01 18:18:44,15
13,110,2016-01-01 18:28:43,21
13,111,2016-01-01 18:31:12,15
13,112,2016-01-01 18:45:44,11
13,113,2016-01-01 18:50:30,16
13,114,2016-01-01 19:04:25,12
13,115,2016-01-01 19:14:28,14
13,116,2016-01-01 19:27:39,8
13,117,2016-01-01 19:32:56,12
13,118,2016-01-01 19:45:26,15
13,119,2016-01-01 19:57:54,18
13,120,2016-01-01 20:07:28,9
13,121,2016-01-01 20:17:00,12
13,122,2016-01-01 20:25:35,16
13,123,2016-01-01 20:37:58,9
13,124,2016-01-01 20:40:37,8
13,125,2016-01-01 20:57:47,19
13,126,2016-01-01 21:04:11,14
13,127,2016-01-01 21:16:19,8
13,128,2016-01-01 21:20:12,10
13,129,2016-01-01 21:30:18,12
13,130,2016-01-01 21:41:23,7
13,131,2016-01-01 21:50:04,18
13,132,2016-01-01 22:02:49,13
13,133,2016-01-01 22:13:27,11
13,134,2016-01-01 22:20:16,15
13,135,2016-01-01 22:34:37,7
13,136,2016-01-01 22:40:58,8
13,137,2016-01-01 22:59:34,8
13,138,2016-01-01 23:01:03,10
13,139,2016-01-01 23:17:12,3
13,140,2016-01-01 23:28:15,11
13,141,2016-01-01 23:31:28,12
13,142,2016-01-01 23:42:21,21
13,143,2016-01-01 23:56:26,20
14,0,2016-01-01 00:06:03,59
14,1,2016-01-01 00:15:04,102
14,2,2016-01-01 00:26:34,116
14,3,2016-01-01 00:35:36,132
14,4,2016-01-01 00:42:42,128
14,5,2016-01-01 00:50:15,130
14,6,2016-01-01 01:01:12,93
14,7,2016-01-01 01:17:02,68
14,8,2016-01-01 01:25:03,36
14,9,2016-01-01 01:36:08,34
14,10,2016-01-01 01:45:21,39
14,11,2016-01-01 01:57:54,27
14,12,2016-01-01 02:02:43,42
14,13,2016-01-01 02:11:50,37
14,14,2016-01-01 02:21:22,31
14,15,2016-01-01 02:35:17,48
14,16,2016-01-01 02:45:34,38
14,17,2016-01-01 02:59:12,23
14,18,2016-01-01 03:04:30,26
14,19,2016-01-01 03:15:05,21
14,20,2016-01-01 03:21:53,26
14,21,2016-01-01 03:36:10,25
14,22,2016-01-01 03:47:42,12
14,23,2016-01-01 03:55:04,15
14,24,2016-01-01 04:04:20,20
14,25,2016-01-01 04:11:03,20
14,26,2016-01-01 04:26:04,38
14,27,2016-01-01 04:30:02,29
14,28,2016-01-01 04:46:45,59
14,29,2016-01-01 04:56:39,36
14,30,2016-01-01 05:06:18,36
14,31,2016-01-01 05:17:42,34
14,32,2016-01-01 05:27:18,57
14,33,2016-01-01 05:37:39,40
14,34,2016-01-01 05:45:39,60
14,35,2016-01-01 05:52:51,110
14,36,2016-01-01 06:04:09,133
14,37,2016-01-01 06:17:03,170
14,38,2016-01-01 06:26:12,190
14,39,2016-01-01 06:35:07,63
14,40,2016-01-01 06:49:11,96
14,41,2016-01-01 06:57:50,128
14,42,2016-01-01 07:06:27,239
14,43,2016-01-01 07:16:46,416
14,44,2016-01-01 07:28:57,756
14,45,2016-01-01 07:38:07,1036
14,46,2016-01-01 07:47:10,1439
14,47,2016-01-01 07:51:28,2039
14,48,2016-01-01 08:03:36,3104
14,49,2016-01-01 08:12:50,2803
14,50,2016-01-01 08:26:46,2239
14,51,2016-01-01 08:35:27,2253
14,52,2016-01-01 08:44:12,1866
14,53,2016-01-01 08:51:37,829
14,54,2016-01-01 09:01:04,238
14,55,2016-01-01 09:14:33,160
14,56,2016-01-01 09:22:54,121
14,57,2016-01-01 09:36:14,137
14,58,2016-01-01 09:42:03,114
14,59,2016-01-01 09:56:31,162
14,60,2016-01-01 10:06:05,135
14,61,2016-01-01 10:11:46,133
14,62,2016-01-01 10:25:54,126
14,63,2016-01-01 10:38:21,99
14,64,2016-01-01 10:44:47,145
14,65,2016-01-01 10:59:20,123
14,66,2016-01-01 11:08:50,131
14,67,2016-01-01 11:15:12,161
14,68,2016-01-01 11:20:12,210
14,69,2016-01-01 11:37:43,215
14,70,2016-01-01 11:42:19,234
14,71,2016-01-01 11:56:06,210
14,72,2016-01-01 12:01:19,194
14,73,2016-01-01 12:18:19,221
14,74,2016-01-01 12:24:40,215
14,75,2016-01-01 12:38:22,211
14,76,2016-01-01 12:49:22,193
14,77,2016-01-01 12:50:41,167
14,78,2016-01-01 13:05:08,220
14,79,2016-01-01 13:16:04,288
14,80,2016-01-01 13:23:47,319
14,81,2016-01-01 13:38:25,291
14,82,2016-01-01 13:47:45,345
14,83,2016-01-01 13:55:35,354
14,84,2016-01-01 14:04:37,276
14,85,2016-01-01 14:10:58,310
14,86,2016-01-01 14:23:45,289
14,87,2016-01-01 14:36:54,285
14,88,2016-01-01 14:46:21,309
14,89,2016-01-01 14:59:20,373
14,90,2016-01-01 15:03:22,431
14,91,2016-01-01 15:12:27,658
14,92,2016-01-01 15:23:37,724
14,93,2016-01-01 15:31:28,255
14,94,2016-01-01 15:49:48,298
14,95,2016-01-01 15:57:42,399
14,96,2016-01-01 16:04:42,225
14,97,2016-01-01 16:10:31,291
14,98,2016-01-01 16:21:48,336
14,99,2016-01-01 16:37:39,437
14,100,2016-01-01 16:40:33,459
14,101,2016-01-01 16:56:33,565
14,102,2016-01-01 17:08:16,937
14,103,2016-01-01 17:16:49,1092
14,104,2016-01-01 17:23:51,1128
14,105,2016-01-01 17:36:40,1277
14,106,2016-01-01 17:43:21,1081
14,107,2016-01-01 17:56:58,831
14,108,2016-01-01 18:04:01,807
14,109,2016-01-01 18:11:28,680
14,110,2016-01-01 18:28:43,382
14,111,2016-01-01 18:33:10,164
14,112,2016-01-01 18:46:48,114
14,113,2016-01-01 18:51:50,77
14,114,2016-01-01 19:05:44,84
14,115,2016-01-01 19:13:55,104
14,116,2016-01-01 19:23:46,115
14,117,2016-01-01 19:32:19,99
14,118,2016-01-01 19:45:26,113
14,119,2016-01-01 19:52:06,139
14,120,2016-01-01 20:06:34,81
14,121,2016-01-01 20:14:03,124
14,122,2016-01-01 20:21:47,115
14,123,2016-01-01 20:39:59,200
14,124,2016-01-01 20:40:37,199
14,125,2016-01-01 20:55:00,175
14,126,2016-01-01 21:03:49,230
14,127,2016-01-01 21:10:37,171
14,128,2016-01-01 21:22:09,148
14,129,2016-01-01 21:30:19,98
14,130,2016-01-01 21:47:16,82
14,131,2016-01-01 21:52:00,84
14,132,2016-01-01 22:06:34,97
14,133,2016-01-01 22:12:58,60
14,134,2016-01-01 22:20:19,41
14,135,2016-01-01 22:38:55,39
14,136,2016-01-01 22:45:38,26
14,137,2016-01-01 22:58:25,43
14,138,2016-01-01 23:06:08,43
14,139,2016-01-01 23:18:26,42
14,140,2016-01-01 23:28:14,40
14,141,2016-01-01 23:37:13,58
14,142,2016-01-01 23:42:41,60
14,143,2016-01-01 23:59:26,38
15,1,2016-01-03 00:15:38,0
15,2,2016-01-12 00:23:05,0
15,3,2016-01-21 00:39:55,1
15,4,2016-01-01 00:41:53,0
15,5,2016-01-14 00:53:38,1
15,8,2016-01-05 01:23:12,2
15,9,2016-01-05 01:36:07,2
15,10,2016-01-01 01:41:21,5
15,11,2016-01-08 01:53:54,2
15,12,2016-01-05 02:03:48,0
15,15,2016-01-08 02:34:07,1
15,39,2016-01-02 06:37:11,0
15,40,2016-01-17 06:40:51,1
15,43,2016-01-02 07:13:37,2
15,44,2016-01-01 07:25:43,1
15,45,2016-01-04 07:34:11,0
15,46,2016-01-12 07:41:01,0
15,47,2016-01-06 07:56:18,1
15,48,2016-01-03 08:02:56,11
15,49,2016-01-01 08:15:56,9
15,50,2016-01-04 08:29:07,2
15,51,2016-01-01 08:34:15,2
15,52,2016-01-01 08:48:10,6
15,53,2016-01-02 08:55:01,1
15,54,2016-01-02 09:05:19,4
15,55,2016-01-03 09:11:30,2
15,56,2016-01-01 09:28:57,4
15,57,2016-01-03 09:31:18,1
15,58,2016-01-04 09:44:33,4
15,59,2016-01-01 09:56:34,8
15,60,2016-01-01 10:08:09,9
15,61,2016-01-04 10:18:19,4
15,62,2016-01-01 10:28:06,8
15,63,2016-01-02 10:34:00,4
15,64,2016-01-10 10:48:58,3
15,65,2016-01-01 10:55:07,1
15,66,2016-01-01 11:09:18,1
15,67,2016-01-06 11:13:08,6
15,68,2016-01-01 11:22:18,4
15,69,2016-01-02 11:34:46,4
15,70,2016-01-01 11:41:09,8
15,71,2016-01-03 11:54:59,4
15,72,2016-01-01 12:07:27,5
15,73,2016-01-02 12:17:51,1
15,74,2016-01-05 12:26:03,13
15,75,2016-01-01 12:30:36,8
15,76,2016-01-03 12:40:58,6
15,77,2016-01-01 12:56:01,2
15,78,2016-01-01 13:06:47,7
15,79,2016-01-01 13:15:38,3
15,80,2016-01-01 13:25:26,3
15,81,2016-01-01 13:36:33,5
15,82,2016-01-01 13:45:58,5
15,83,2016-01-01 13:52:28,10
15,84,2016-01-01 14:09:46,3
15,85,2016-01-02 14:16:38,7
15,86,2016-01-01 14:21:52,4
15,87,2016-01-01 14:32:39,7
15,88,2016-01-01 14:41:54,10
15,89,2016-01-01 14:57:01,4
15,90,2016-01-01 15:01:32,9
15,91,2016-01-01 15:18:01,18
15,92,2016-01-01 15:22:29,16
15,93,2016-01-01 15:35:33,11
15,94,2016-01-01 15:43:45,21
15,95,2016-01-01 15:57:39,25
15,96,2016-01-01 16:02:21,19
15,97,2016-01-01 16:13:40,20
15,98,2016-01-01 16:22:52,25
15,99,2016-01-01 16:33:09,22
15,100,2016-01-01 16:44:26,16
15,101,2016-01-01 16:53:32,14
15,102,2016-01-01 17:01:14,14
15,103,2016-01-01 17:18:39,8
15,104,2016-01-02 17:29:17,10
15,105,2016-01-01 17:30:58,4
15,106,2016-01-01 17:49:18,12
15,107,2016-01-01 17:54:02,9
15,108,2016-01-01 18:06:43,11
15,109,2016-01-07 18:18:33,15
15,110,2016-01-01 18:22:40,3
15,111,2016-01-08 18:37:58,1
15,112,2016-01-01 18:41:15,5
15,113,2016-01-01 18:58:03,3
15,114,2016-01-01 19:00:24,12
15,115,2016-01-10 19:11:36,1
15,116,2016-01-04 19:28:45,1
15,117,2016-01-02 19:37:36,3
15,118,2016-01-01 19:44:32,6
15,119,2016-01-02 19:52:45,6
15,120,2016-01-02 20:04:05,2
15,121,2016-01-04 20:13:47,3
15,122,2016-01-09 20:26:05,3
15,123,2016-01-02 20:32:13,2
15,124,2016-01-04 20:40:43,1
15,125,2016-01-03 20:52:36,6
15,126,2016-01-02 21:08:01,1
15,127,2016-01-02 21:19:20,3
15,128,2016-01-01 21:22:53,1
15,129,2016-01-02 21:37:33,1
15,130,2016-01-02 21:43:20,3
15,131,2016-01-01 21:55:32,0
15,132,2016-01-04 22:02:22,1
15,133,2016-01-01 22:11:13,1
15,134,2016-01-02 22:26:58,3
15,135,2016-01-01 22:36:35,5
15,136,2016-01-01 22:42:46,1
15,137,2016-01-13 22:58:32,2
15,138,2016-01-04 23:02:08,2
15,139,2016-01-04 23:15:13,4
15,141,2016-01-12 23:31:25,1
15,142,2016-01-06 23:44:08,2
16,0,2016-01-01 00:07:30,6
16,1,2016-01-01 00:15:03,9
16,2,2016-01-01 00:27:27,7
16,3,2016-01-01 00:30:22,2
16,4,2016-01-01 00:43:10,14
16,5,2016-01-01 00:55:48,9
16,6,2016-01-01 01:01:18,9
16,7,2016-01-01 01:15:00,8
16,8,2016-01-01 01:21:16,6
16,9,2016-01-01 01:38:44,9
16,10,2016-01-01 01:45:08,8
16,11,2016-01-02 01:52:02,13
16,12,2016-01-01 02:01:31,4
16,13,2016-01-03 02:15:01,4
16,14,2016-01-01 02:28:36,6
16,15,2016-01-03 02:34:25,9
16,16,2016-01-01 02:49:57,5
16,17,2016-01-04 02:56:19,3
16,18,2016-01-01 03:09:28,1
16,19,2016-01-01 03:17:15,6
16,20,2016-01-01 03:21:46,4
16,21,2016-01-01 03:38:26,5
16,22,2016-01-12 03:49:17,4
16,23,2016-01-03 03:56:11,2
16,24,2016-01-05 04:02:05,6
16,25,2016-01-02 04:17:49,1
16,26,2016-01-01 04:25:40,4
16,27,2016-01-01 04:37:51,4
16,28,2016-01-06 04:49:51,1
16,29,2016-01-01 04:52:19,1
16,30,2016-01-05 05:08:10,4
16,31,2016-01-01 05:18:34,4
16,32,2016-01-01 05:23:33,5
16,33,2016-01-07 05:30:19,3
16,34,2016-01-01 05:46:40,2
16,35,2016-01-05 05:56:40,3
16,36,2016-01-03 06:07:18,5
16,37,2016-01-01 06:13:53,7
16,38,2016-01-04 06:26:00,10
16,39,2016-01-03 06:34:06,6
16,40,2016-01-01 06:42:42,9
16,41,2016-01-01 06:54:12,13
16,42,2016-01-01 07:01:03,16
16,43,2016-01-01 07:16:12,2
16,44,2016-01-01 07:21:59,10
16,45,2016-01-01 07:34:42,25
16,46,2016-01-01 07:43:42,22
16,47,2016-01-01 07:54:46,19
16,48,2016-01-01 08:00:57,50
16,49,2016-01-01 08:13:41,77
16,50,2016-01-01 08:21:13,97
16,51,2016-01-01 08:37:04,194
16,52,2016-01-01 08:45:23,153
16,53,2016-01-01 08:58:04,158
16,54,2016-01-01 09:03:32,145
16,55,2016-01-01 09:11:09,157
16,56,2016-01-01 09:26:56,214
16,57,2016-01-01 09:37:16,210
16,58,2016-01-01 09:43:04,173
16,59,2016-01-01 09:59:01,134
16,60,2016-01-01 10:01:13,98
16,61,2016-01-01 10:17:33,54
16,62,2016-01-01 10:23:37,77
16,63,2016-01-01 10:36:07,59
16,64,2016-01-01 10:40:32,55
16,65,2016-01-01 10:50:50,50
16,66,2016-01-01 11:03:44,44
16,67,2016-01-01 11:19:05,56
16,68,2016-01-01 11:23:11,41
16,69,2016-01-01 11:39:19,34
16,70,2016-01-01 11:46:26,41
16,71,2016-01-01 11:56:27,32
16,72,2016-01-01 12:09:40,38
16,73,2016-01-01 12:17:18,46
16,74,2016-01-01 12:29:46,49
16,75,2016-01-01 12:36:00,61
16,76,2016-01-01 12:49:26,32
16,77,2016-01-01 12:58:15,61
16,78,2016-01-01 13:09:47,30
16,79,2016-01-01 13:11:28,30
16,80,2016-01-01 13:29:30,28
16,81,2016-01-01 13:38:35,18
16,82,2016-01-01 13:49:56,38
16,83,2016-01-01 13:51:38,64
16,84,2016-01-01 14:09:50,40
16,85,2016-01-01 14:13:39,28
16,86,2016-01-01 14:22:36,30
16,87,2016-01-01 14:35:51,22
16,88,2016-01-01 14:46:23,34
16,89,2016-01-01 14:58:10,33
16,90,2016-01-01 15:06:13,22
16,91,2016-01-01 15:13:00,28
16,92,2016-01-01 15:24:01,25
16,93,2016-01-01 15:38:09,12
16,94,2016-01-01 15:44:56,10
16,95,2016-01-01 15:51:05,10
16,96,2016-01-01 16:03:30,3
16,97,2016-01-01 16:11:13,4
16,98,2016-01-01 16:24:44,17
16,99,2016-01-01 16:38:44,11
16,100,2016-01-01 16:48:02,29
16,101,2016-01-01 16:52:42,16
16,102,2016-01-01 17:07:55,16
16,103,2016-01-01 17:17:18,15
16,104,2016-01-01 17:23:02,5
16,105,2016-01-01 17:38:56,10
16,106,2016-01-01 17:48:26,10
16,107,2016-01-01 17:59:28,13
16,108,2016-01-01 18:01:18,12
16,109,2016-01-01 18:18:30,12
16,110,2016-01-01 18:28:35,10
16,111,2016-01-01 18:37:55,16
16,112,2016-01-01 18:41:01,11
16,113,2016-01-01 18:51:28,7
16,114,2016-01-01 19:06:20,8
16,115,2016-01-01 19:19:33,7
16,116,2016-01-01 19:22:51,8
16,117,2016-01-01 19:32:04,3
16,118,2016-01-01 19:44:15,11
16,119,2016-01-01 19:50:33,9
16,120,2016-01-01 20:06:12,15
16,121,2016-01-01 20:19:24,14
16,122,2016-01-01 20:25:44,9
16,123,2016-01-01 20:34:44,10
16,124,2016-01-01 20:47:14,4
16,125,2016-01-01 20:54:36,8
16,126,2016-01-01 21:00:34,11
16,127,2016-01-01 21:17:38,9
16,128,2016-01-01 21:23:08,4
16,129,2016-01-01 21:33:32,3
16,130,2016-01-01 21:45:29,12
16,131,2016-01-01 21:57:53,14
16,132,2016-01-01 22:07:13,11
16,133,2016-01-01 22:15:38,16
16,134,2016-01-01 22:27:44,7
16,135,2016-01-01 22:36:51,4
16,136,2016-01-01 22:43:33,2
16,137,2016-01-01 22:52:01,5
16,138,2016-01-01 23:01:56,6
16,139,2016-01-01 23:15:29,9
16,140,2016-01-01 23:21:14,15
16,141,2016-01-01 23:36:33,6
16,142,2016-01-01 23:45:28,23
16,143,2016-01-01 23:59:25,15
17,0,2016-01-01 00:06:11,6
17,1,2016-01-01 00:17:23,3
17,2,2016-01-01 00:20:18,9
17,3,2016-01-01 00:34:08,11
17,4,2016-01-01 00:40:21,7
17,5,2016-01-01 00:55:51,13
17,6,2016-01-01 01:02:05,3
17,7,2016-01-02 01:14:55,10
17,8,2016-01-02 01:28:33,2
17,9,2016-01-01 01:31:02,3
17,10,2016-01-01 01:49:58,1
17,11,2016-01-01 01:54:35,0
17,12,2016-01-01 02:03:04,4
17,13,2016-01-09 02:16:34,1
17,14,2016-01-07 02:23:36,1
17,15,2016-01-01 02:33:34,5
17,16,2016-01-01 02:46:36,2
17,17,2016-01-04 02:59:50,2
17,18,2016-01-03 03:01:51,1
17,19,2016-01-02 03:15:09,1
17,20,2016-01-21 03:29:00,0
17,21,2016-01-03 03:33:38,2
17,22,2016-01-01 03:41:43,7
17,23,2016-01-01 03:50:06,0
17,24,2016-01-03 04:06:25,1
17,25,2016-01-16 04:17:37,0
17,26,2016-01-06 04:21:24,3
17,27,2016-01-01 04:39:07,3
17,29,2016-01-03 04:59:13,0
17,30,2016-01-07 05:09:44,0
17,31,2016-01-04 05:14:28,1
17,32,2016-01-02 05:26:05,5
17,33,2016-01-02 05:30:32,11
17,34,2016-01-02 05:40:02,5
17,35,2016-01-02 05:50:37,5
17,36,2016-01-02 06:09:14,9
17,37,2016-01-01 06:15:13,11
17,38,2016-01-04 06:22:56,7
17,39,2016-01-01 06:31:20,0
17,40,2016-01-01 06:44:01,3
17,41,2016-01-01 06:59:17,5
17,42,2016-01-01 07:06:57,5
17,43,2016-01-01 07:16:35,2
17,44,2016-01-01 07:22:29,6
17,45,2016-01-01 07:31:40,7
17,46,2016-01-01 07:41:12,1
17,47,2016-01-01 07:56:03,4
17,48,2016-01-01 08:08:24,6
17,49,2016-01-01 08:15:40,5
17,50,2016-01-01 08:26:25,11
17,51,2016-01-01 08:33:59,6
17,52,2016-01-01 08:49:45,13
17,53,2016-01-01 08:58:04,9
17,54,2016-01-01 09:07:59,12
17,55,2016-01-01 09:15:06,10
17,56,2016-01-01 09:21:38,5
17,57,2016-01-01 09:38:37,13
17,58,2016-01-01 09:46:29,34
17,59,2016-01-01 09:56:31,26
17,60,2016-01-01 10:03:59,9
17,61,2016-01-01 10:19:13,8
17,62,2016-01-01 10:24:00,21
17,63,2016-01-01 10:35:22,14
17,64,2016-01-01 10:44:20,35
17,65,2016-01-01 10:59:42,32
17,66,2016-01-01 11:01:35,29
17,67,2016-01-01 11:18:16,16
17,68,2016-01-01 11:27:44,20
17,69,2016-01-01 11:36:22,26
17,70,2016-01-01 11:45:42,10
17,71,2016-01-01 11:53:28,18
17,72,2016-01-01 12:06:52,7
17,73,2016-01-01 12:19:33,11
17,74,2016-01-01 12:27:06,8
17,75,2016-01-01 12:30:27,17
17,76,2016-01-01 12:44:23,14
17,77,2016-01-01 12:54:26,19
17,78,2016-01-01 13:06:28,7
17,79,2016-01-01 13:11:57,18
17,80,2016-01-01 13:28:35,10
17,81,2016-01-01 13:31:00,12
17,82,2016-01-01 13:41:32,15
17,83,2016-01-01 13:52:16,14
17,84,2016-01-01 14:01:48,14
17,85,2016-01-01 14:18:37,14
17,86,2016-01-01 14:22:56,10
17,87,2016-01-01 14:31:23,18
17,88,2016-01-01 14:41:22,10
17,89,2016-01-01 14:56:52,10
17,90,2016-01-01 15:01:55,10
17,91,2016-01-02 15:18:55,8
17,92,2016-01-01 15:28:47,9
17,93,2016-01-01 15:36:43,4
17,94,2016-01-01 15:48:14,14
17,95,2016-01-01 15:50:27,6
17,96,2016-01-01 16:05:48,9
17,97,2016-01-01 16:16:11,6
17,98,2016-01-01 16:26:59,5
17,99,2016-01-01 16:37:52,8
17,100,2016-01-01 16:46:28,8
17,101,2016-01-01 16:51:43,5
17,102,2016-01-01 17:05:59,8
17,103,2016-01-01 17:19:39,9
17,104,2016-01-01 17:22:45,6
17,105,2016-01-01 17:37:02,6
17,106,2016-01-01 17:42:08,7
17,107,2016-01-01 17:51:25,12
17,108,2016-01-01 18:03:22,13
17,109,2016-01-01 18:12:42,14
17,110,2016-01-01 18:27:45,4
17,111,2016-01-01 18:33:35,1
17,112,2016-01-01 18:44:55,5
17,113,2016-01-01 18:52:07,8
17,114,2016-01-01 19:08:23,10
17,115,2016-01-01 19:13:30,2
17,116,2016-01-01 19:20:22,10
17,117,2016-01-01 19:39:11,7
17,118,2016-01-01 19:48:50,8
17,119,2016-01-01 19:50:52,3
17,120,2016-01-01 20:08:05,10
17,121,2016-01-01 20:19:40,8
17,122,2016-01-01 20:27:56,8
17,123,2016-01-01 20:31:07,8
17,124,2016-01-01 20:47:54,3
17,125,2016-01-01 20:57:47,4
17,126,2016-01-01 21:02:23,1
17,127,2016-01-01 21:14:54,3
17,128,2016-01-01 21:22:46,1
17,129,2016-01-01 21:37:20,6
17,130,2016-01-01 21:48:56,7
17,131,2016-01-01 21:54:25,4
17,132,2016-01-01 22:03:23,3
17,133,2016-01-01 22:12:01,5
17,134,2016-01-01 22:21:27,5
17,135,2016-01-01 22:34:59,3
17,136,2016-01-01 22:41:18,4
17,137,2016-01-01 22:57:53,9
17,138,2016-01-01 23:07:08,7
17,139,2016-01-01 23:16:06,11
17,140,2016-01-01 23:28:42,6
17,141,2016-01-02 23:33:27,2
17,142,2016-01-02 23:44:03,8
17,143,2016-01-01 23:57:03,14
18,0,2016-01-01 00:00:11,15
18,1,2016-01-01 00:10:28,25
18,2,2016-01-01 00:21:32,26
18,3,2016-01-01 00:37:36,16
18,4,2016-01-01 00:41:13,13
18,5,2016-01-01 00:53:39,20
18,6,2016-01-02 01:04:32,16
18,7,2016-01-01 01:12:50,24
18,8,2016-01-01 01:27:25,8
18,9,2016-01-01 01:36:34,18
18,10,2016-01-01 01:47:11,13
18,11,2016-01-01 01:52:57,20
18,12,2016-01-01 02:07:25,8
18,13,2016-01-01 02:13:16,11
18,14,2016-01-01 02:22:20,9
18,15,2016-01-01 02:35:53,5
18,16,2016-01-02 02:45:46,10
18,17,2016-01-01 02:57:09,6
18,18,2016-01-03 03:04:20,9
18,19,2016-01-02 03:18:55,5
18,20,2016-01-11 03:26:14,2
18,21,2016-01-01 03:38:02,6
18,22,2016-01-01 03:43:53,3
18,23,2016-01-01 03:56:17,4
18,24,2016-01-03 04:07:33,7
18,25,2016-01-01 04:19:38,5
18,26,2016-01-01 04:29:47,4
18,27,2016-01-01 04:32:05,4
18,28,2016-01-07 04:44:28,4
18,29,2016-01-01 04:54:22,8
18,30,2016-01-11 05:04:03,2
18,31,2016-01-01 05:13:19,5
18,32,2016-01-01 05:25:38,4
18,33,2016-01-01 05:39:13,9
18,34,2016-01-01 05:47:06,6
18,35,2016-01-01 05:51:51,9
18,36,2016-01-01 06:06:27,13
18,37,2016-01-02 06:19:11,11
18,38,2016-01-01 06:28:06,32
18,39,2016-01-01 06:32:56,16
18,40,2016-01-01 06:47:40,19
18,41,2016-01-01 06:58:13,9
18,42,2016-01-01 07:08:55,13
18,43,2016-01-01 07:19:27,13
18,44,2016-01-01 07:24:34,9
18,45,2016-01-01 07:32:38,26
18,46,2016-01-01 07:43:25,18
18,47,2016-01-01 07:50:38,22
18,48,2016-01-01 08:09:03,42
18,49,2016-01-01 08:15:56,47
18,50,2016-01-01 08:29:54,32
18,51,2016-01-01 08:38:54,42
18,52,2016-01-01 08:46:08,29
18,53,2016-01-01 08:57:02,41
18,54,2016-01-01 09:07:18,18
18,55,2016-01-01 09:18:45,33
18,56,2016-01-01 09:21:38,25
18,57,2016-01-01 09:33:00,21
18,58,2016-01-01 09:49:05,27
18,59,2016-01-01 09:58:41,40
18,60,2016-01-01 10:04:19,41
18,61,2016-01-01 10:11:01,51
18,62,2016-01-01 10:26:09,53
18,63,2016-01-01 10:39:18,43
18,64,2016-01-01 10:47:22,40
18,65,2016-01-01 10:58:19,52
18,66,2016-01-01 11:05:20,57
18,67,2016-01-01 11:10:17,45
18,68,2016-01-01 11:22:14,52
18,69,2016-01-01 11:36:24,42
18,70,2016-01-01 11:49:44,33
18,71,2016-01-01 11:53:06,24
18,72,2016-01-01 12:02:54,41
18,73,2016-01-01 12:14:07,35
18,74,2016-01-01 12:24:53,40
18,75,2016-01-01 12:38:45,44
18,76,2016-01-01 12:47:33,34
18,77,2016-01-01 12:58:21,41
18,78,2016-01-01 13:03:01,59
18,79,2016-01-01 13:18:08,54
18,80,2016-01-01 13:24:50,53
18,81,2016-01-01 13:30:27,41
18,82,2016-01-01 13:40:56,41
18,83,2016-01-01 13:58:53,44
18,84,2016-01-01 14:03:11,35
18,85,2016-01-01 14:11:31,27
18,86,2016-01-01 14:23:08,20
18,87,2016-01-01 14:36:25,25
18,88,2016-01-01 14:40:13,12
18,89,2016-01-01 14:51:38,13
18,90,2016-01-01 15:03:17,28
18,91,2016-01-01 15:11:51,33
18,92,2016-01-01 15:20:46,27
18,93,2016-01-01 15:34:33,17
18,94,2016-01-01 15:40:39,13
18,95,2016-01-01 15:57:23,5
18,96,2016-01-01 16:07:50,9
18,97,2016-01-01 16:14:22,11
18,98,2016-01-01 16:28:23,29
18,99,2016-01-01 16:36:31,17
18,100,2016-01-01 16:44:25,29
18,101,2016-01-01 16:55:19,30
18,102,2016-01-01 17:01:49,21
